  754 1  1  1  0 16  9 24 12.00 0 10.00 0       369567 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0   6.55108034    .         5 0 1 1 0 0 0 1   700     .     . 0 0 1 1 1 26 107 1 1 1 1
  756 1  1  1  0 12  9 25  8.00 0  8.00 0       369567 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   5.99146455   6.36302810 8 0 1 1 0 0 0 1   400   667   863 0 0 0 0 0 22  93 6 6 6 0
  757 1  1  1  0 17 11 27 14.00 0 12.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.31896811   6.25215517 2 0 1 1 0 0 0 1   555   597   535 0 0 0 0 0 37 122 1 1 1 1
  758 1  1  1  0 15 13 28 12.00 0 12.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.54965074   6.84217273 3 0 1 1 0 0 0 1   699  1077  2404 0 0 0 0 0 38 106 1 1 1 1
  759 1  1  1  0 14  8 24 12.00 0 12.00 0       369567 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0   7.56164175    .         3 0 1 1 0 0 0 1  1923     .     . 0 0 0 0 0 31   . 1 1 1 1
  762 1  1  1  0 18 16 32  9.94 1 10.00 0       367470 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   7.10332206   7.19847621 9 0 1 1 0 0 0 1  1216  1538  1899 0 0 0 0 0 49 127 6 6 6 1
  763 1  1  1  0 16 14 29 12.00 0 12.00 0       496635 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.42162227   6.40702347 3 0 1 1 0 0 0 1   615   697   758 0 0 0 0 0 35 113 1 1 1 1
  764 1  1  1  0 14 10 25 12.00 0 12.00 0       369567 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.61338422   6.88577637 3 0 1 1 0 0 0 1   745  1125  1250 0 0 0 0 0 36 115 6 6 1 1
  765 1  1  1  0 16  8 24 18.00 0 14.00 0       410630 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.12686918    .         1 0 1 1 0 0 0 1   458  6928     . 0 0 0 0 0 37   . 6 1 1 1
  767 1  1  1  0 18 10 25 16.00 0 10.00 0       369567 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0   6.47234629    .         5 0 1 1 0 0 . 1   647     .     . 0 1 0 0 . 45 118 6 6 . 1
  768 1  1  1  0 12 10 25  8.00 0 12.00 0       369567 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0   6.61338422    .         6 0 1 1 0 0 0 1   745     .     . 0 0 0 0 0 37 106 1 1 1 1
  770 1  1  1  0 16 10 25 17.00 0 12.00 0       369567 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.70318811   6.91122750 2 0 1 1 1 1 1 1   815  1154     . 0 0 0 1 0 40 118 1 1 1 1
  772 1  1  1  0 16 16 31 13.00 0 10.00 0       496635 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.76272951   7.08571953 5 0 1 1 0 0 0 1   865  1374  1731 0 0 0 0 0 46 126 1 1 1 1
  773 1  1  1  0 12 10 28  7.00 0  8.00 0       367772 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.29526600   6.48031126 8 0 1 1 0 0 0 1   542   750   711 0 0 0 0 0 40  95 1 1 1 1
  774 1  1  1  0 13 11 27 18.00 0 12.00 0       367772 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0   5.89989735    .         2 0 1 1 0 0 . 1   365     .     . 0 1 0 0 . 35 107 1 1 . 1
  775 1  1  1  0 10  9 24 18.00 0 12.00 0       357519 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.03308622   6.10051390 2 0 1 1 0 0 0 1   417   513   701 0 0 0 0 0 32 100 1 1 1 1
  776 1  1  1  0 16 12 27  9.94 1 12.00 0       735544 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1   6.48768402   6.57440859 4 0 1 1 0 0 0 1   657   824  1162 0 0 0 0 0 40 102 6 6 1 1
  777 1  1  1  0 15 11 26  9.94 1 12.00 0       735544 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1   6.27098843   6.32638278 4 0 1 1 0 0 0 1   529   643   769 0 0 0 0 0 43 113 6 6 6 1
  778 1  1  1  0 17 13 29  8.00 0 12.00 0       960890 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.74641213   6.76298079 6 0 1 1 0 0 0 1   851   995  1197 0 0 0 0 0 46  96 1 1 1 1
  779 1  1  1  0 12 10 25 12.00 0  9.00 0       715038 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.49677499   6.65258249 5 0 1 1 0 0 0 1   663   891  1000 0 0 0 0 1 32 106 1 1 1 1
  781 1  1  1  0 16  9 24 12.00 0 12.00 0       715038 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.27098843   6.63902296 3 0 1 1 0 0 0 1   529   879   783 0 0 1 0 0 33   . 1 5 4 1
  783 1  1  1  0 16 14 29  9.00 0 12.00 0       496635 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0    .            .         6 0 1 . 0 . . 1     .     .     . 1 1 0 . . 41 118 1 . . 0
  784 1  1  1  0 18 13 28  9.00 0 12.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.79009724   6.87235335 6 0 1 1 0 0 0 1   889  1110  1370 0 0 0 0 0 47 111 1 1 1 0
  785 1  1  1  0 17 13 28  9.94 1 12.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.76272951   6.91209368 4 0 1 1 1 1 0 1   865  1155     . 0 0 1 1 1 43 113 1 4 4 1
  786 1  1  1  0 18 11 26 18.00 0 12.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   5.44241771   4.94783439 2 0 1 1 1 1 1 1   231   162   769 0 0 0 0 0 46 138 1 1 1 1
  791 1  1  1  0 12 12 32 10.00 0  9.00 0       367470 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.68710861   6.61133953 7 0 0 1 1 0 0 1   802   855  1058 0 0 0 1 0  . 110 1 5 1 1
  792 1  1  1  0 13 12 27 12.00 0 12.00 0       380166 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1   6.27852142   6.42126872 3 0 1 1 0 0 . 1   533   707     . 0 1 1 0 . 50 105 1 5 . 1
  798 1  1  1  0 15 10 25 12.00 0 14.00 0       102031 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.65286303   6.63446194 2 1 1 1 0 0 0 1   775   875  1025 0 0 0 0 0 29  85 1 5 5 1
  799 1  1  1  0 14  9 24 12.00 0 14.00 0       102031 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0   6.16541785    .         2 1 1 1 0 0 0 1   476     .   643 0 0 1 1 0 26   . 6 6 6 1
  800 1  1  1  0 16 16 33 16.00 0 10.25 1       367470 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0   6.76272951    .         5 0 1 . 0 . . 1   865     .     . 1 1 0 . . 46 113 1 . . 1
  801 1  1  1  0 16 13 28 10.00 0 12.00 0       422407 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.92165818   6.93604692 6 0 0 0 0 0 0 0  1014  1183  1100 0 0 0 0 0 51 117 1 1 1 1
  802 1  1  1  0 18 16 32 16.00 0 16.00 0       367470 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.46302946   6.28186033 1 0 1 1 0 0 0 1   641   615   654 0 0 0 0 0 56 126 1 1 1 1
  803 1  1  1  0 16  9 24 10.00 0 10.00 0       369567 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   5.80814249   6.07484616 7 0 1 1 0 0 0 1   333   500   714 0 0 0 0 0 34 125 1 1 1 1
  804 1  1  1  0 11 11 34  8.00 0  9.00 0       149854 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.32076829   6.07484616 8 1 1 1 0 0 0 1   556   500   925 0 0 0 0 0 18   . 1 1 1 .
  805 1  1  1  0 18 10 26  8.00 0 12.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.26909628   6.21808032 6 0 1 1 0 0 0 1   528   577   726 0 0 0 0 0 37 125 5 4 1 1
  807 1  1  1  0 12 10 26 12.00 0 12.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0   6.45362500    .         3 0 1 . 0 . 0 1   635     .   902 1 0 1 . 1 32   . 1 . 1 1
  809 1  1  1  0 11 10 27  3.00 0 10.25 1       123613 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.21460810   6.29798971 9 1 1 1 1 1 1 1   500   625   688 0 0 0 0 0 37   . 1 1 1 0
  810 1  1  1  0 16 16 34  9.94 1 12.00 0       149854 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   7.05098945   6.95198017 4 1 1 1 0 0 0 1  1154  1202  1346 0 0 1 0 0 49  89 1 1 1 1
  813 1  1  1  0 18 11 26  9.94 1 10.25 1       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0   6.75110147    .         9 0 1 0 0 0 0 1   855     .  1010 0 0 0 0 1 40   . 1 1 4 1
  814 1  1  1  0 12 11 28 16.00 0 12.00 0       422407 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.17170060   6.54484979 2 0 0 0 0 0 0 1   479   800   924 0 0 0 0 0 38   . 1 1 1 1
  815 1  1  1  0 18 10 25 12.00 0 11.00 0       369567 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0   6.70563909    .         5 0 1 . 1 . 1 1   817     .   766 1 0 0 . 0 31 125 1 . 1 1
  816 1  1  1  0 18 14 29 18.00 0 12.00 0       496635 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.53958596   7.17345844 2 0 1 1 0 0 0 0   692  1500  2067 0 0 0 0 0 47 129 1 1 2 1
  817 1  1  1  0 16 16 33 12.00 0  8.00 0       408301 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.89669433   6.91122750 5 0 0 0 0 0 0 1   989  1154  1319 0 0 0 0 0 47 118 1 1 1 1
  818 1  1  1  0 16 16 31  9.94 1 12.00 0       551817 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.10255859   6.06882808 4 0 1 1 1 1 1 1   447   497   609 0 0 1 0 0 34 114 1 1 1 1
  819 1  1  1  0 18 17 34 16.00 0 12.00 0       408301 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.90975328   6.98229794 2 0 1 1 0 0 0 1  1002  1239  1410 0 0 0 0 0 40 121 1 1 1 1
  820 1  1  1  0 18 17 34 12.00 0 12.00 0       408301 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   7.12367279   6.95198017 3 0 1 1 0 0 0 1  1241  1202  2163 0 0 0 0 0 51 115 5 5 4 1
  821 1  1  1  0 14 13 32  9.94 1 12.00 0       408301 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1   6.82546004   6.82437367 4 0 0 0 0 0 0 1   921  1058  1273 0 0 0 0 0 44 120 1 1 1 1
  822 1  1  1  0 12 12 28  7.00 0  8.00 0        92929 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.34738921   5.88368565 8 0 1 1 0 0 0 1   571   413   385 0 0 0 0 0 37  85 6 6 6 .
  824 1  1  1  0 12 12 31  6.00 0 11.00 0       121400 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.26339826   6.75592076 8 0 1 1 0 0 0 1   525   988  1140 0 0 0 0 0 43 109 1 1 1 1
  827 1  1  1  0 12 12 28  8.00 0 12.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   7.05098945   7.21460039 6 0 1 1 0 0 0 1  1154  1563  1698 0 0 0 0 0 42 117 1 1 1 1
  828 1  1  1  0 13  9 24  8.00 0 12.00 0       369567 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1    .           5.93097579 6 0 1 1 0 0 0 1     .   433   780 0 0 1 0 0 35 112 1 1 1 1
  832 1  1  1  0 12  7 24  5.00 0 10.00 0       102031 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.17378610   5.71817121 8 1 1 1 0 0 . 1   480   350     . 0 1 0 0 . 31   . 1 5 . 0
  834 1  1  1  0 11  7 24 11.00 0 10.00 0       369567 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1    .           6.07484616 7 0 1 1 0 0 0 1     .   500  1111 0 0 0 0 0 33   . 1 1 1 0
  835 1  1  1  0 11 11 27 10.00 0 10.25 1       380166 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0    .            .         9 0 1 . 0 . . 1     .     .     . 1 1 0 . . 40   . 5 . . 1
  836 1  1  1  0 11  8 24  9.94 1 10.00 0       369567 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1   6.73221071   6.81392227 9 0 1 1 0 0 0 1   839  1047  1245 0 0 0 0 0 29   . 1 5 5 1
  837 1  1  1  0 12  8 24  8.00 0 12.00 0       410630 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1    .           6.25716771 6 0 1 1 0 0 . 1     .   600     . 0 1 0 0 . 27   . 6 6 . 0
  838 1  1  1  0 14 13 33 10.00 0 10.00 0       408301 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0   7.24565507    .         7 0 1 1 0 0 0 1  1402     .     . 0 0 0 0 0 42   . 1 1 1 1
  839 1  1  1  0 16 13 28 11.00 0 11.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0    .            .         7 0 0 0 0 0 0 1     .     .     . 0 0 0 0 0 38 113 1 1 1 1
  840 1  1  1  0 13 10 27  9.94 1 10.25 1       427892 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   5.99146455   6.05464345 9 1 1 1 0 0 . 1   400   490     . 0 1 0 0 . 21   . 6 6 . 1
  841 1  1  1  0 12 11 33 12.00 0  8.00 0       367470 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.56526497   6.50532903 5 0 1 1 0 0 0 1   710   769   865 0 0 0 0 0 43   . 6 6 6 1
  842 1  1  1  0 15 12 27 18.00 0 13.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0    .            .         1 0 1 . 0 . 0 1     .     .     . 1 0 0 . 1 49 114 1 . 1 1
  845 1  1  1  0 14  9 24 10.00 0 12.00 0       369567 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0   6.45362500    .         6 0 1 1 0 0 . 1   635     .     . 0 1 0 0 . 29 104 1 1 . 1
  846 1  1  1  0 13 11 26 11.00 0 12.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   5.96100534   6.07484616 6 0 1 1 0 0 0 1   388   500   578 0 0 0 0 0 28 109 6 6 6 1
  847 1  1  1  0 12 10 26  8.00 0 10.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.53378884   6.54484979 8 0 1 1 0 0 0 1   688   800   950 0 0 0 0 0 28 105 1 1 1 1
  848 1  1  1  0 12 12 29  9.94 1  8.00 0       496635 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0    .            .         9 0 1 . 0 . . 1     .     .     . 1 1 0 . . 36   . 6 . . 1
  849 1  1  1  0 10 10 33  9.94 1 10.00 0       367470 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1    .           6.29798971 9 0 1 1 0 0 . 1     .   625     . 0 1 0 0 .  .  71 1 5 . 1
  850 1  1  1  0 12 11 34  9.94 1 10.25 1       367470 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.44571982   6.48031126 9 0 1 1 0 0 0 1   630   750   942 0 0 0 0 0 36  85 1 1 1 1
  851 0  1  0  1 15 12 34 12.00 0  8.00 0       367470 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0   6.95081477    .         5 0 1 . 0 . . 1  1044     .     . 1 1 0 . . 38 115 6 . . 1
  857 0  1  0  1 12  9 24  9.94 1 12.00 0       369567 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1   6.35784227   6.34028262 4 0 1 1 0 0 0 1   577   652   891 0 0 0 0 1 41   . 1 1 1 1
  859 0  1  0  1 16 11 26 12.00 0 12.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0    .            .         3 0 1 1 0 0 0 1     .     .     . 0 0 0 0 0 31 106 1 1 1 1
  862 0  1  0  1 12  9 25  9.94 1 12.00 0       369567 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1   6.21460810   6.07484616 4 0 1 1 0 0 0 1   500   500     . 0 0 0 0 0 38  89 6 6 6 1
  863 1  1  1  0 12 12 34  9.94 1 12.00 0       367470 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1   6.66057515   6.52337075 4 0 0 0 0 0 0 0   781   783  1058 0 0 0 0 0 50  85 1 1 1 0
  864 1  1  1  0 13 11 26 12.00 0 11.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.35784227   5.96948564 5 0 1 1 0 0 . 1   577   450     . 0 1 0 0 . 34 102 1 1 . 1
  865 1  1  1  0 13  9 25 12.00 0 11.00 0       369567 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.26339826   6.43252060 5 0 1 1 0 0 0 1   525   715   900 0 0 1 0 1 39 109 5 5 4 1
  866 1  1  1  0 18 12 29 16.00 0 18.00 0       496635 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0    .            .         1 0 0 0 0 0 0 1     .     .     . 0 0 0 0 0 43 119 1 1 1 1
  867 1  1  1  0 17 12 28 12.00 0 12.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   5.95324333   6.24205408 3 0 1 1 0 0 0 1   385   591   697 0 0 1 0 0 39 107 1 1 1 1
  870 0  1  0  1 12  8 29  8.00 0 10.25 1       496635 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.43775165   6.16102385 9 0 1 1 0 0 0 1   625   545     . 0 0 0 0 0 35   . 1 1 5 .
  871 0  1  0  1 16 12 28 11.00 0 11.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.43775165   6.54484979 7 0 1 1 0 0 0 1   625   800   923 0 0 1 1 1 32 103 1 1 1 1
  872 0  1  0  1 13 10 26 10.00 0 12.00 0       380166 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.16331480   6.77298088 6 0 1 1 0 0 0 1   475  1005   977 0 0 1 0 0 34  83 1 1 1 1
  873 0  1  0  1 12 12 32  9.94 1 10.25 1       355491 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1    .           6.68134553 9 0 1 1 0 0 0 1     .   917     . 0 0 0 0 0 40  90 1 1 1 0
  875 0  1  0  1 14 10 25 12.00 0 12.00 0       357519 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.49072353   6.39402690 3 0 1 1 0 0 0 1   659   688   962 0 0 1 1 0 32 112 1 1 1 1
  876 0  1  0  1 16  8 24 12.00 0 12.00 0       357519 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0   6.05208917    .         3 0 1 . 0 . . 1   425     .     . 1 1 0 . . 30   . 6 . . 1
  878 0  1  0  1 14  9 25 10.00 0 11.00 0       410630 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.26149168   6.37495075 7 0 1 1 0 0 0 1   524   675   750 0 0 0 0 0 32 106 1 1 1 1
  879 0  0  0  0 12 11 26 10.00 0 10.00 0       422310 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.43775165   6.48164371 7 0 1 1 0 0 0 1   625   751  1000 0 0 0 0 0 30 101 1 1 1 0
  880 0  0  0  0 16 15 31  9.00 0 12.00 0       551690 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.91770561   6.54609900 6 0 1 1 0 0 0 1  1010   801  1155 0 0 0 0 0 47 105 1 1 1 1
  881 0  0  0  0 12 11 26  9.00 0 12.00 0       422310 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.39859493   6.56096917 6 0 1 1 0 0 0 1   601   813   952 0 0 0 0 0 40 116 1 1 4 1
  882 0  0  0  0 12 11 27  9.94 1 11.00 0       422310 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1   6.69456206   6.71670004 9 0 1 1 0 0 0 1   808   950     . 0 0 0 0 0 22   . 1 1 1 0
  883 0  0  0  0 12 11 28  7.00 0  7.00 0       422310 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.05443935   6.06074723 8 0 1 1 0 0 0 1   426   493   615 0 0 0 0 0 22  90 1 1 1 1
  884 0  0  0  0 12 11 27  7.00 0  7.00 0       422310 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1    .           5.91232723 8 0 1 1 0 0 0 1     .   425   635 0 0 0 0 0 24  91 6 6 1 1
  885 0  0  0  0 12 12 30  5.00 0 11.00 0       551690 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.96602419   6.95861370 8 0 1 1 0 0 0 1  1060  1210  1250 0 0 0 0 0 28  91 1 1 1 1
  886 0  0  0  0 12 11 26  5.00 0 11.00 0       422310 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.02586597   6.07684416 8 0 1 1 0 0 0 1   414   501   687 0 0 0 0 0 41 128 1 1 1 1
  887 0  0  0  0 12  9 30  9.94 1  7.00 0       551690 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1   6.19847872   6.25382881 9 0 1 1 0 0 0 1   492   598   675 0 0 0 0 0 34 110 1 1 1 1
  888 0  0  0  0 12 11 27  9.94 1  7.00 0       422310 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1   5.78382518   5.65933071 9 0 1 1 0 0 0 1   325   330     . 0 0 0 0 0 28  93 1 5 5 1
  889 0  0  0  0 12 12 28 12.00 0  7.00 0       422310 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   5.61677110   5.65933071 5 0 1 1 0 0 0 1   275   330   400 0 0 0 0 0 33  75 4 4 4 1
  890 0  0  0  0 12 12 34  9.00 0 10.00 0       408207 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0    .            .         7 0 1 1 0 0 0 1     .     .     . 0 0 0 0 0 37  86 1 1 1 1
  891 0  0  0  0 12  9 25  8.00 0 12.00 0       410536 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   5.67332327   6.12363632 6 0 1 1 0 0 0 1   291   525   577 0 0 0 0 0 17  94 6 1 1 1
  892 0  0  0  0 18 12 31 16.00 0 10.25 1       551690 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.59441346   6.72508584 5 0 1 1 1 1 1 1   731   958  1364 0 0 0 0 0 39   . 1 1 1 1
  893 0  0  0  0 14 11 26 12.00 0 12.00 0       327808 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.19031541   6.03610533 3 0 1 1 1 1 1 1   488   481     . 0 0 0 0 0 38 112 1 1 1 1
  894 0  0  0  0 14  9 24 12.00 0 12.00 0       318670 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   5.82008293   6.07484616 3 0 1 1 0 0 1 1   337   500     . 0 0 0 0 0 32 121 6 6 6 1
  895 0  0  0  0 12 12 27 12.00 0 12.00 0       422310 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.58617165   6.51953198 3 0 1 1 0 0 0 1   725   780  1063 0 0 0 0 0 33 100 1 1 1 1
  897 0  0  0  0 13 10 25 12.00 0 12.00 0       318670 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.08677473   6.07484616 3 0 0 0 0 0 0 1   440   500   590 0 0 0 0 0 27 109 1 1 1 1
  899 0  0  0  0 16 11 27  8.00 0  8.00 0       327808 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.46302946   6.50532903 8 0 0 0 0 0 0 1   641   769   923 0 0 0 0 0 38 122 1 1 1 0
  900 0  0  0  0 12 12 28  8.00 0 11.00 0       422310 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   5.92692603   5.15855542 8 0 1 1 0 0 0 1   375   200  1250 0 0 0 0 0 26 102 6 6 6 0
  901 0  0  0  0 12  9 25  9.94 1 10.25 1       456151 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.17586727   6.22498881 9 0 1 1 0 0 0 1   481   581   721 0 0 0 0 0 34 131 1 1 4 1
  902 0  0  0  0 14 12 29 10.00 0  8.00 0       551690 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.82979374   6.71670004 8 0 1 1 0 0 0 1   925   950  1100 0 0 0 0 0 38 122 1 1 1 0
  904 0  0  0  0 12  8 26 12.00 0 12.00 0       422310 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.24222327   6.08479649 3 0 1 0 0 0 0 1   514   505   723 0 0 0 0 0  .   . 4 4 4 1
  905 0  0  0  0 12 12 33 10.00 0 10.00 0       453563 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.97073008   6.92499709 7 0 1 1 0 0 0 1  1065  1170  1130 0 0 0 0 0 38 105 1 1 1 0
  908 0  0  0  0 12 12 28  9.94 1 10.00 0       327808 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.45833828   6.56096917 9 0 1 1 0 0 0 1   638   813     . 0 0 0 0 0 36 103 1 1 1 1
  909 0  0  0  0 12 12 32  9.00 0  9.00 0       316862 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1   6.60529792   6.27041294 7 0 1 1 0 0 0 1   739   608   652 0 0 0 0 0 37 113 1 6 6 1
  910 0  0  0  0 12 10 26 12.00 0  8.00 0       327808 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1   6.20050917   5.56402053 5 0 1 1 0 0 0 1   493   300   618 0 0 0 0 0 34 104 1 1 1 0
  911 0  0  0  0 10  8 24 12.00 0  9.00 0       318670 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1   6.47697236   6.80625205 5 0 1 1 1 1 1 1   650  1039   866 0 0 0 0 0 26   . 1 1 1 0
  912 0  0  0  0  7  7 31  5.00 0  8.00 0       428238 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   5.73009978   6.52337075 8 0 1 1 0 0 0 1   308   783   700 0 0 0 0 0 33   . 4 4 4 0
  913 0  0  0  0 16 13 30 11.00 0  9.00 0       551690 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.44413126   6.40988880 7 0 1 1 0 0 0 0   629   699   962 0 0 0 0 0 43 124 1 1 1 1
  914 0  0  0  0 13 12 28  8.00 0 12.00 0       422310 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.01371516   6.09464878 6 0 0 0 0 0 0 0   409   510   529 0 0 0 0 0 31 110 1 1 1 1
  915 0  0  0  0 18 13 33  9.94 1 10.25 1       408207 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.39692966   6.45874709 9 0 1 1 0 0 0 0   600   734   687 0 0 0 0 0 39 112 6 1 1 1
  916 0  0  0  0 12 12 28 11.00 0 12.00 0       422310 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0   6.61338422    .         6 0 0 . 0 . . 1   745     .     . 1 1 0 . . 34 104 1 . . 1
  917 0  0  0  0 17 14 31  9.94 1 10.25 1       551690 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1   6.43775165   6.40702347 9 0 1 1 0 0 0 0   625   697   841 0 0 1 1 1 37  96 1 1 1 1
  918 0  0  0  0 12 12 27  9.00 0 12.00 0       422310 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0    .            .         6 0 0 0 0 0 0 0     .     .     . 0 0 0 0 0 30 125 1 1 1 1
  919 0  0  0  0 12 12 29 12.00 0 12.00 0       475820 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1   6.30809844   6.20235948 3 0 0 0 0 0 0 1   549   568   817 0 0 0 0 0 37  95 1 1 1 1
